Shape_Leng,5067.98535273
MEAN_ALL,31.078892516046253
PcntSpeed_85thAll,40.96910931603997
PcntSpeed_5thAll,15.210982833212224
TotalIntervals_85thAll,17783.992277745267
PcntInterval_85thAll,16.91813042575347
StdDev_85thAll,9.653985647223116
MEAN_Wkd,30.608900453676995
PcntSpeed_85thWd,40.34810931603997
PcntSpeed_5thWd,15.015747872828221
TotalIntervals_85thWd,15009.230164408324
PcntInterval_85thWd,20.51775939298032
StdDev_85thWd,9.581220080163181
MEAN_WEnd,33.49694250880493
PcntSpeed_85thWend,43.141921545277675
TotalIntervals_85thWend,2586.995784602401
PcntInterval_85thWend,8.637223454529632
StdDev_85thWend,9.59027398756318
MEAN_Wdtime,30.21459735567383
PcntSpeed_60thWdtime,32.67891373248358
PcntSpeed_85thWdtime,39.72642370405991
PcntSpeed_5thWdtime,14.589982833212224
TotalIntervals_Wdtime,13491.955494527074
PcntInterval_Wdtime,31.61760732711894
StdDev_Wdtime,9.5187329292314
MEAN_WkdAM,27.67910565313997
PcntSpeed_5thWdayAM,12.03384998694128
AvgSpeed_WdayAM,27.67910565313997
TotalIntervals_WdayAM,2455.563135747301
PcntInterval_WdayAM,26.854456078327438
StdDev_WdayAM,10.471999179220015
MEAN_WkdMD,31.4733600620632
PcntSpeed_5thWdayMD,16.13433137069522
AvgSpeed_WdayMD,31.4733600620632
TotalIntervals_WdayMD,6793.140903631711
PcntInterval_WdayMD,37.14506547718005
StdDev_WdayMD,9.205539769160744
MEAN_WkdPM,29.171224949091226
PcntSpeed_5thWdayPM,14.377413377152621
AvgSpeed_WdayPM,29.171224949091226
TotalIntervals_WdayPM,3307.363705828273
PcntInterval_WdayPM,36.16960465107974
StdDev_WdayPM,9.116050889944722
TTI_SL_AM,1.586785674540323
PTI_SL_AM,3.844834520072216
TTI_85thALL_AM,1.4147756167978354
PTI_85thALL_AM,3.4022009764173893
BTI_AM,1.391105830427458
TTI_SL_MD,1.4117720754859506
PTI_SL_MD,2.899715763227111
TTI_85th_MD,1.2941938720934663
PTI_85th_MD,2.644547043608336
BTI_MD,1.0336530806475708
TTI_SL_PM,1.5129722750841763
PTI_SL_PM,3.2798544263276916
TTI_85th_PM,1.310704212932537
PTI_85th_PM,2.8187977290771986
BTI_PM,1.1439656827268876
TTI_85thWd_AM,1.408062368939837
PTI_85thWd_AM,3.3555672875172817
TTI_85thWd_MD,1.2929084061720306
PTI_85thWd_MD,2.6330632910042797
TTI_85thWd_PM,1.298674282577192
PTI_85thWd_PM,2.744554292593172
TTI_60thWdtime_AM,1.063171794041088
PTI_60thWdtime_AM,2.522708495387609
TTI_85thWdtime_AM,1.408062368939837
PTI_85thWdtime_AM,3.3555672875172817
TTI_60thWdtime_MD,1.0791614728950605
PTI_60thWdtime_MD,2.1928642674729497
TTI_85thWdtime_MD,1.2929084061720306
PTI_85thWdtime_MD,2.6330632910042797
TTI_60thWdtime_PM,1.0754893811972017
PTI_60thWdtime_PM,2.273376021507567
TTI_85thWdtime_PM,1.298674282577192
PTI_85thWdtime_PM,2.744554292593172
Weight,1.0
