Shape_Leng,4152.6502605922
MEAN_ALL,28.514045413936785
PcntSpeed_85thAll,38.81774436339947
PcntSpeed_5thAll,11.193948273865889
TotalIntervals_85thAll,16075.485953901143
PcntInterval_85thAll,15.292233756207674
StdDev_85thAll,10.234182629678898
MEAN_Wkd,28.335785617635885
PcntSpeed_85thWd,38.60079541633679
PcntSpeed_5thWd,11.237462665015096
TotalIntervals_85thWd,13742.362628560024
PcntInterval_85thWd,18.785895656838363
StdDev_85thWd,10.081331930529345
MEAN_WEnd,29.425982774170716
PcntSpeed_85thWend,40.39909001786485
TotalIntervals_85thWend,2168.2668905167047
PcntInterval_85thWend,7.239372163953224
StdDev_85thWend,10.892994230261813
MEAN_Wdtime,27.187810295925757
PcntSpeed_60thWdtime,30.06094550546219
PcntSpeed_85thWdtime,37.26079349103377
PcntSpeed_5thWdtime,10.616235899071501
TotalIntervals_Wdtime,11610.747855731155
PcntInterval_Wdtime,27.209295524042545
StdDev_Wdtime,9.843458385422885
MEAN_WkdAM,29.796532455307897
PcntSpeed_5thWdayAM,13.858523023830589
AvgSpeed_WdayAM,29.796532455307897
TotalIntervals_WdayAM,2524.802086759311
PcntInterval_WdayAM,27.611818162807722
StdDev_WdayAM,9.322075154674488
MEAN_WkdMD,27.073757320182338
PcntSpeed_5thWdayMD,11.278343834684977
AvgSpeed_WdayMD,27.073757320182338
TotalIntervals_WdayMD,5692.791493614497
PcntInterval_WdayMD,31.128616224594218
StdDev_WdayMD,9.56966691351066
MEAN_WkdPM,24.698535660494187
PcntSpeed_5thWdayPM,8.965197962333026
AvgSpeed_WdayPM,24.698535660494187
TotalIntervals_WdayPM,2538.0266348699947
PcntInterval_WdayPM,27.75640193240072
StdDev_WdayPM,10.133786632541828
TTI_SL_AM,1.494053913723869
PTI_SL_AM,3.288492785083345
TTI_85thALL_AM,1.3211565695856344
PTI_85thALL_AM,2.90098123994138
BTI_AM,1.1933763157920474
TTI_SL_MD,1.650717210261011
PTI_SL_MD,4.266020268329105
TTI_85th_AllMD,1.3616685062568972
PTI_85th_AllMD,3.5009901547386137
BTI_MD,1.555642233575086
TTI_SL_PM,1.801834836009581
PTI_SL_PM,5.023880888104148
TTI_85th_AllPM,1.4383542676676102
PTI_85th_AllPM,3.997435241508347
BTI_PM,1.7732142999379041
TTI_85thWd_AM,1.3156494093467208
PTI_85thWd_AM,2.872255420018168
TTI_85thWd_MD,1.363838228310868
PTI_85thWd_MD,3.418890368518392
TTI_85thWd_PM,1.4308800953365122
PTI_85thWd_PM,4.000913235823094
TTI_60thWdtime_AM,1.0854666736623027
PTI_60thWdtime_AM,2.3687169229234257
TTI_85thWdtime_AM,1.3156494093467208
PTI_85thWdtime_AM,2.872255420018168
TTI_60thWdtime_MD,1.1037505402913617
PTI_60thWdtime_MD,2.7524342813121137
TTI_85thWdtime_MD,1.363838228310868
PTI_85thWdtime_MD,3.418890368518392
TTI_60thWdtime_PM,1.101638002492702
PTI_60thWdtime_PM,3.079318009611738
TTI_85thWdtime_PM,1.4308800953365122
PTI_85thWdtime_PM,4.000913235823094
Weight,1.0
